f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,target
0.017699115044247787,0.0244320617231033,0.0450065703022339,0.06609605325725156,0.06162820187674358,0.04891158290782048,0.09821428571428574,0.047850055126791614,0.03672441877683993,0.048477048477048465,0.028782078548135547,0.11137162954279015,0.178494314092414,0.09497782819428689,0.059885645501053256,0.0758192550376552,0.08579421821572894,0.1095064935064935,0.07668840732169159,0.04794520547945205,0.14070404721753793,0.3574276658828341,0.4046836918512239,0.5601885052760988,0.6571721311475409,0.7219958145170172,0.7535455404979515,0.8512762453684645,0.971590909090909,0.9170128901672526,0.7651226158038148,0.7644349584363064,0.7644649795232593,0.6192898781134075,0.4907435818758311,0.4454637096774194,0.39317734528755743,0.40532390558386194,0.42757748260594564,0.3956427015250545,0.18668210770121596,0.05555555555555556,0.10254752360015518,0.16348879154856996,0.21794142735285754,0.09462424574876578,0.07279971024990944,0.15992812219227315,0.11509338717819284,0.08848484848484849,0.061752988047808766,0.07703281027104136,0.2987012987012987,0.12280701754385964,0.11337868480725626,0.2282051282051282,0.11079545454545454,0.0,0.14325068870523416,0.06928406466512702,0
0.07964601769911504,0.12987569652807546,0.050591327201051244,0.060627674750356644,0.07380167385239664,0.0,0.040313852813852816,0.1155457552370452,0.1550422034651266,0.10324610324610324,0.03672196228555225,0.08953692848769051,0.2651504246437312,0.23553676394761264,0.18447186277460126,0.1903114186851211,0.1154284530100508,0.257038961038961,0.5606985062066064,0.7568493150684932,0.7736087689713322,0.8481750332276864,0.5032319593091024,0.3497592459788956,0.5873975409836065,0.8100011014428901,1.0,0.8634211609715932,0.6246956168831168,0.423777564717162,0.3768937329700273,0.243990114580993,0.2457208862753334,0.25744568097509274,0.25917970747673114,0.26391129032258065,0.39831620380494204,0.43599875220962886,0.37623866751001483,0.26198257080610016,0.16467863346844241,0.15848595848595848,0.06672701409543515,0.043416645194537494,0.12709695763434745,0.11807460230389469,0.1579137993480623,0.1332734351602276,0.06764260474507824,0.26303030303030306,0.18725099601593626,0.17831669044222537,0.6753246753246753,0.6257309941520467,0.1541950113378685,0.2923076923076923,0.06534090909090909,0.2036613272311213,0.022038567493112945,0.08775981524249424,0
0.04719764011799411,0.034290612944706395,0.013140604467805517,0.04564907275320971,0.07025107785949783,0.11932276269819943,0.13392857142857145,0.1991179713340683,0.13830889974826005,0.16116116116116114,0.11456117963986959,0.14346424384525205,0.24327047646466102,0.32071774775703826,0.3205938409068111,0.2606350498676979,0.3723966428349394,0.6292987012987012,0.7129181569535031,0.8579837328767123,0.9656408094435076,0.9843574276658829,0.9448977429267774,0.7987911074684971,0.6755122950819672,0.4642581782134595,0.2740834121231222,0.056401811445039106,0.39316152597402587,0.18440396292745287,0.15509536784741146,0.09334980903167826,0.13021106794077492,0.22670906200317967,0.2317684361256009,0.35977822580645163,0.33140170566367816,0.12540293230737237,0.06514864010120178,0.10588235294117647,0.07909669947886509,0.09560439560439561,0.17987844303633777,0.10551404277248132,0.09638896787034404,0.09092155787164016,0.2176747555233611,0.20724767894579216,0.0767289247854619,0.3224242424242424,0.17330677290836652,0.2396576319543509,0.3168831168831169,0.22807017543859648,0.2086167800453515,0.038461538461538464,0.15909090909090912,0.12585812356979406,0.15977961432506887,0.06004618937644342,0
0.05530973451327434,0.02400342906129447,0.07818659658344283,0.10247265810746553,0.2865838194268323,0.39962375705455533,0.3676948051948052,0.20551267916207272,0.1303124537242707,0.2548262548262548,0.2278463065362257,0.33865767878077374,0.5598099899237081,0.27998350005156236,0.2878924666466045,0.5255444738449013,0.380582323075329,0.12425974025974024,0.26614769619187884,0.347923801369863,0.31935075885328834,0.43134648808915244,0.6200063579527391,0.4468804425776048,0.5910860655737704,0.8557109813856151,0.8261371992856393,0.7600864553314122,0.5009131493506492,0.4268669436454671,0.5338419618528611,0.5584138395866097,0.3535650530295075,0.35919448860625325,0.7342743172752378,0.7742943548387097,0.3834463153291056,0.029531038785484034,0.3492515285684167,0.6532679738562093,0.3647944412275622,0.2754578754578755,0.2838484417431786,0.39306879670188094,0.27537674154108616,0.21530444322545256,0.08674393335747917,0.16112608565438755,0.07370015143866734,0.08242424242424241,0.18625498007968128,0.07275320970042795,0.23376623376623376,0.5380116959064327,0.16780045351473927,0.37948717948717947,0.44034090909090917,0.11441647597254005,0.5179063360881543,0.22170900692840648,0
0.0803834808259587,0.18302614659237035,0.19349540078843627,0.09296243461721353,0.13441541973116913,0.0679924751410911,0.13474025974025977,0.06350606394707826,0.14467644010069597,0.28700128700128696,0.19154969516517797,0.24399179366940213,0.4090974521376134,0.1800556873259771,0.05627445079747216,0.22674536942804804,0.3427624080406176,0.35677922077922075,0.5717441615821587,0.6039169520547946,0.5574409780775715,0.44525099683058994,0.41178340574335065,0.3536522897244135,0.6358606557377048,0.8832470536402687,0.8926357810694402,0.4833264717990943,0.32355925324675316,0.18504314477468836,0.11673024523160763,0.3664345090990788,0.4056494802058175,0.3041865394806571,0.28648869796461085,0.4061491935483871,0.5630876886070414,0.3895185608817719,0.540586126923888,0.5338779956427016,0.32101910828025476,0.3352869352869354,0.30402172507435665,0.296057717083226,0.1642024452658516,0.09928688974218323,0.11245925389351684,0.09523809523809525,0.2271580010095911,0.20242424242424242,0.07768924302788845,0.10699001426533522,0.13506493506493505,0.47953216374269,0.41269841269841273,0.12820512820512822,0.3153409090909091,0.44164759725400465,0.40220385674931125,0.12933025404157042,0
0.2087020648967552,0.26103729104157736,0.2086070959264126,0.20518307180218737,0.392594471214811,0.5890889545821015,0.5798160173160174,0.4361631753031973,0.20494594994817117,0.10567710567710566,0.3100808166737558,0.49956037514654167,0.37325464229163674,0.26327730225843043,0.32159695054669474,0.42468959902300024,0.5480261112838049,0.4342857142857142,0.4054281506417,0.618257705479452,0.3604553119730185,0.18096309170841426,0.31546042174419836,0.9144554861182257,0.9355532786885246,0.4074237250798546,0.24057148860174393,0.6513997529847674,0.799918831168831,0.3821242143389794,0.5133514986376022,0.7366883846326668,0.5581224404074346,0.9196608373078962,0.7814257952337119,0.7109879032258065,0.794226984474087,0.41780180929603833,0.2780940333122497,0.3318082788671024,0.28361320208453966,0.34700854700854705,0.06802017328333118,0.24053079103323885,0.2207847597384134,0.223944048272079,0.22672944585295182,0.22401916741539388,0.22816759212518928,0.07757575757575758,0.15338645418326693,0.032810271041369465,0.3844155844155844,0.17836257309941522,0.46712018140589573,0.18461538461538463,0.4232954545454546,0.10526315789473685,0.5482093663911846,0.15473441108545036,0
0.24852507374631275,0.04714959279897128,0.057818659658344276,0.09771754636233952,0.16992137966015722,0.29105079279763507,0.44642857142857145,0.3276736493936052,0.20598252628461428,0.40025740025740025,0.28909683822486887,0.293229777256741,0.32906290485101486,0.13272146024543674,0.3470759353997392,0.32017097496438024,0.20205160087037616,0.1899220779220779,0.210288239006943,0.3715753424657534,0.27887858347386174,0.610571516204887,0.5606654657200381,0.32332752791722164,0.23780737704918029,0.515254984029078,0.8051265889274084,0.6851585014409223,0.6940949675324675,0.8572493874507298,0.5937874659400545,0.3662098404852842,0.6587209912842591,0.899311075781664,0.7787664927891992,0.7532258064516129,0.5945768642029302,0.4502443589476968,0.09287370862323426,0.6503267973856209,0.8062536189924725,0.722954822954823,0.4436829173671279,0.23228549342952845,0.3380722206425931,0.4695556774547449,0.41705903658094895,0.20634920634920637,0.10903584048460374,0.5684848484848485,0.4243027888446215,0.4821683309557774,0.3974025974025974,0.4210526315789474,0.23356009070294786,0.11282051282051281,0.26136363636363635,0.02745995423340962,0.19834710743801653,0.14087759815242495,0
0.13053097345132744,0.25760822974710673,0.11925098554533509,0.17023300047551118,0.33502409332995176,0.19000268744961032,0.14475108225108227,0.03616317530319735,0.14245520509403226,0.15343915343915343,0.13441088898341133,0.2000293083235639,0.4802072837195912,0.433742394555017,0.37496238338850435,0.5698147771219214,0.6296756812765517,0.6664935064935065,0.7009257311171893,0.5147688356164384,0.5150716694772344,0.6280543911665474,0.7720673942990357,0.7701055219752075,0.5676229508196721,0.4340786430223593,0.3886962916272718,0.2236517085220255,0.05803571428571428,0.0,0.14539509536784745,0.45933498090316777,0.5774440827470335,0.37869634340222574,0.23238212130510386,0.5736895161290322,0.9294773671550405,0.8345637932827286,0.3372338182584862,0.32854030501089326,0.6642733063115229,0.7719169719169721,0.3503168240010345,0.18281370780726616,0.1791299402900199,0.17663192539769612,0.1430641072075335,0.24827792752321057,0.26249369005552753,0.26181818181818184,0.3585657370517928,0.46077032810271035,0.32727272727272727,0.3216374269005848,0.23129251700680276,0.05128205128205128,0.11931818181818181,0.07780320366132724,0.30578512396694213,0.15935334872979215,0
0.18805309734513276,0.03686240891555937,0.042706964520367936,0.052306229196386125,0.08749682982500634,0.17602794947594733,0.26866883116883117,0.23880926130099225,0.10647119798608026,0.20120120120120116,0.1965121225010634,0.1661781946072685,0.1694256513602994,0.1105496545323296,0.21195706690741298,0.5283940565845716,0.6715366283286708,0.5428571428571428,0.27340626972438464,0.2750428082191781,0.4129426644182125,0.5473877926592373,0.5530359224329765,0.6079295154185023,0.8086065573770491,0.9800638836876306,0.9814056098329657,0.9141622066694113,0.7385349025974025,0.7588153829764568,0.8709536784741146,0.780498764322624,0.6504252861493226,0.6222575516693163,0.6153216733149228,0.5939516129032257,0.5864858954734311,0.5052511178122077,0.26913345983554715,0.1545751633986928,0.19027214823393168,0.24114774114774118,0.28540023276865384,0.22906467405307912,0.1923514358828547,0.18828853538123974,0.1356392611372691,0.14135968852949987,0.1640585562847047,0.21696969696969695,0.0448207171314741,0.10841654778887302,0.012987012987012988,0.02339181286549707,0.14058956916099774,0.08974358974358974,0.3323863636363637,0.29519450800915337,0.19008264462809918,0.18937644341801388,0
0.08185840707964602,0.061294470638662675,0.20565045992115638,0.3980028530670471,0.6335277707329444,0.6603063692555765,0.7884199134199136,0.8941565600882027,0.7267880941803643,0.8304018304018302,0.7859067063660855,0.759525205158265,0.7611918813876495,0.519851500464061,0.4965392717424014,0.6943822511703643,0.8230235208786656,0.7754805194805194,0.8122238586156113,0.931827910958904,1.0,0.9206625089459155,0.771007735509166,0.5359082061264215,0.44282786885245895,0.5508315893820904,0.5217985082466646,0.379477151090984,0.07487824675324675,0.18877170555022899,0.16599455040871938,0.02055717816221074,0.21705344954321115,0.1904610492845787,0.010841771504551498,0.14788306451612904,0.09413951454187625,0.21451596131849854,0.2951718321737297,0.3352941176470588,0.311638679791546,0.09523809523809523,0.1637139531876374,0.17791806235506313,0.16150127949957352,0.0707624794295118,0.013219847881202463,0.08325846061695119,0.18778394750126198,0.14666666666666667,0.15239043824701196,0.11982881597717546,0.07792207792207792,0.2573099415204678,0.26077097505668934,0.005128205128205126,0.5056818181818182,0.2082379862700229,0.3168044077134986,0.13163972286374134,0
0.3377581120943953,0.21560222888984143,0.2641261498028909,0.28388017118402287,0.43520162312959665,0.7976350443429185,0.8049242424242425,0.5087100330760749,0.5560491633348141,0.5213785213785214,0.3873528994754005,0.39170574443141853,0.30473585720454877,0.11735588326286481,0.15558230514595245,0.23081620191329127,0.42741684799502644,0.5806753246753247,0.6574794866400169,0.7826412671232877,0.8228288364249579,0.7764032307535017,0.8544028822719084,0.7304579448826966,0.3977459016393442,0.18449168410617905,0.30580943376405084,0.3606422396047757,0.44074675324675316,0.6038137850218387,0.7593460490463216,0.7778027409570882,0.7588995064580488,0.8116587175410706,0.59578602843408,0.5826612903225806,0.6597419636999782,0.7170635333264013,0.6235504954670041,0.5663398692810457,0.42953097857556455,0.21184371184371187,0.21013836803310487,0.32556042257150214,0.2705430764856412,0.2253154141524959,0.109380659181456,0.06259359089547768,0.22009086320040383,0.21212121212121213,0.10657370517928286,0.26390870185449355,0.2935064935064935,0.15789473684210528,0.0816326530612245,0.12820512820512822,0.1306818181818182,0.1807780320366133,0.0743801652892562,0.04849884526558892,0
0.4786135693215339,0.2438919845692242,0.2716819973718791,0.07465525439847837,0.09916307380167383,0.17979037893039507,0.1996753246753247,0.23704520396912895,0.337331556345328,0.24667524667524665,0.3658017864738409,0.5704865181711606,0.4984885562113144,0.1764463236052387,0.28177349784331424,0.3945654386322003,0.5686457361931407,0.6667012987012987,0.5882600462865559,0.4497003424657534,0.28815345699831363,0.18341682854513855,0.16096217018120162,0.14824300788853603,0.22991803278688525,0.19991188456878511,0.2629477886332598,0.44987649238369704,0.6946022727272726,0.7309044423138382,0.8146049046321526,0.8511570433610425,0.6550456788827049,0.7133015368309487,0.7381609900787564,0.8154233870967742,0.9360376120708507,1.0,0.883617963314358,0.7564270152505447,0.7461493920092647,0.7133089133089133,0.5971809129703867,0.4688224684359701,0.212112595962468,0.16675809105869446,0.2365085114089098,0.3587900569032645,0.2917718324078748,0.28484848484848485,0.1344621513944223,0.1897289586305278,0.4805194805194805,0.09649122807017543,0.06802721088435375,0.056410256410256404,0.05965909090909092,0.3638443935926774,0.2975206611570248,0.16859122401847576,0
0.06194690265486727,0.20488641234462068,0.09329829172141918,0.05682358535425583,0.1483641897032716,0.26202633700618116,0.6304112554112555,0.5137816979051818,0.0,0.252967252967253,0.16546150574223736,0.24267291910902697,0.43068950626169566,0.11003403114365268,0.2144648410071221,0.2336657846529615,0.2321003004869962,0.2504935064935065,0.1897748790237745,0.0,0.0979131534569983,0.09814947346897046,0.11709229628059764,0.1581805142915685,0.22909836065573766,0.18162793259169513,0.058304443744090766,0.5220255249073692,0.7081980519480519,0.6048790881005646,0.46583106267029983,0.6303077960008987,0.7068150792817389,0.6382617912029676,0.5627493096041731,0.7503024193548387,0.9141701290181501,0.9222210668607675,0.9843980602993886,1.0,0.9999999999999999,0.9590964590964592,0.7241691452217769,0.3656274156145323,0.6265282911572363,0.7552111903455843,0.7843172763491488,0.8700209643605871,1.0,0.9442424242424242,0.39442231075697215,0.23537803138373747,0.37402597402597404,0.30701754385964913,0.4444444444444445,0.34615384615384615,0.07386363636363637,0.3592677345537758,0.2892561983471075,0.29561200923787534,0
0.07374631268436578,0.0617231033004715,0.03975032851511169,0.00427960057061341,0.03652041592695916,0.2569201827465735,0.26785714285714285,0.0848952590959206,0.12675847771360876,0.0888030888030888,0.06394442081383808,0.05656506447831184,0.12537786094717143,0.0938434567391977,0.16952552914033503,0.24648890698147774,0.298725520671433,0.35761038961038955,0.3943824952661477,0.3811001712328767,0.4149451939291737,0.394233718433698,0.29066440606124827,0.3865382645220777,0.43299180327868847,0.473290009912986,0.7428301292152538,0.9488472622478387,0.9999999999999999,0.9024182379887078,0.8502452316076295,0.8050999775331386,0.712485561272708,0.629570747217806,0.5581466707579013,0.5722782258064516,0.5437349661054013,0.341998544244567,0.13683322791482183,0.08159041394335512,0.03312101910828026,0.22405372405372406,0.34695461011250484,0.3719402215923731,0.33281205572931477,0.22874382885353814,0.18381021369069178,0.35789158430667867,0.3553760726905604,0.20242424242424242,0.10657370517928286,0.11840228245363765,0.02857142857142857,0.21637426900584794,0.13151927437641725,0.056410256410256404,0.07386363636363637,0.07780320366132724,0.19008264462809918,0.08083140877598154,0
0.2050147492625369,0.2734676382340334,0.12319316688567675,0.02734189253447456,0.10372812579254373,0.1918839021768342,0.2597402597402597,0.05733186328555677,0.0978824226269806,0.1068211068211068,0.01772295477101942,0.03458382180539273,0.09370951489851737,0.06857791069402908,0.14394623332330225,0.06584571544880928,0.08600145062687806,0.18742857142857144,0.29791710498632445,0.2784674657534246,0.16852866779089376,0.21296390962069317,0.29649252940553145,0.4118430488679439,0.44764344262295075,0.1855931269963652,0.041285849353923744,0.26533552902428986,0.5541801948051948,0.8235858101629914,0.8298637602179837,0.7690406650190967,0.795022576919038,0.9775304716481187,1.0,0.8951612903225806,0.5647277498359939,0.2759696371009671,0.20735821210204514,0.2467320261437908,0.3425593514765489,0.45970695970695974,0.20367257209362472,0.2870394228291677,0.22490759169746943,0.19651673066374112,0.29590727997102495,0.3393231506439054,0.2862190812720848,0.1612121212121212,0.16932270916334663,0.03851640513552068,0.12207792207792206,0.2134502923976608,0.163265306122449,0.18205128205128207,0.2897727272727273,0.3592677345537758,0.2589531680440771,0.011547344110854507,0
